t sigx_gt0 sigx_gt1 sigx_gt2 sigx_gt3 sigx_gt4 sigx_gt5 sigy_gt0 sigy_gt1 sigy_gt2 sigy_gt3 sigy_gt4 sigy_gt5 sigx_pr0 sigx_pr1 sigx_pr2 sigx_pr3 sigx_pr4 sigx_pr5 sigy_pr0 sigy_pr1 sigy_pr2 sigy_pr3 sigy_pr4 sigy_pr5
66.0 -255.1265657295927 -113.73129766790991 -54.22478727472443 19.185972798646905 56.878949289960474 105.66294119687926 -255.1265657295927 -73.64127278577955 36.79560490811484 44.26550562927817 56.878949289960474 105.66294119687926 -261.0106310583002 -114.94800996823709 -55.42619781776628 19.451158724940548 57.63106305006317 107.80148228663589 -261.0106310583002 -73.73646697294963 36.66584195658219 44.51324692919095 57.63106305006318 107.80148228663586
67.0 -254.9558985560815 -113.56640052413724 -54.099719611295356 19.134826047748057 56.7706261131597 105.3774603989485 -254.9558985560815 -73.57929248374404 36.76621661802021 44.17027625133372 56.7706261131597 105.3774603989485 -260.84979275720997 -114.78607262922093 -55.305101641752856 19.40038676409346 57.5184224059597 107.54472181740996 -260.84979275720997 -73.67115842697946 36.633512387100104 44.414681478792 57.51842240595971 107.54472181740994
68.0 -254.79492732216278 -113.41062708804947 -53.9814470325012 19.08647150234159 56.66823469020075 105.1073183079113 -254.79492732216278 -73.52087327554572 36.7385041157674 44.08033468530204 56.66823469020075 105.1073183079113 -260.69644667901906 -114.63119898732634 -55.18906094862543 19.351559878228308 57.41036868089298 107.29990072786573 -260.69644667901906 -73.6088943138859 36.60268363146882 44.32005516979571 57.410368680892994 107.29990072786572
69.0 -254.64308127329446 -113.26346985442716 -53.869602913347855 19.040756732535208 56.57145793233642 104.85171320889735 -254.64308127329446 -73.46580006482002 36.71237371940033 43.99538464357887 56.57145793233642 104.85171320889735 -260.5501809594988 -114.48302487969704 -55.077839572992374 19.304593385342002 57.306685616721104 107.06638166335912 -260.5501809594988 -73.54950404340494 36.57326327984296 44.229183120865116 57.30668561672113 107.06638166335911
70.0 -254.49983040848906 -113.12446167983359 -53.76383101180847 18.997540080551076 56.47999693409309 104.6098547340762 -254.49983040848906 -73.41388351201412 36.687746074552145 43.915149284426526 56.47999693409309 104.6098547340762 -260.4105966971024 -114.34120711622937 -54.971201301399155 19.259402090868406 57.207159372850384 106.8435772979417 -260.4105966971024 -73.49282743149638 36.545178135262965 44.141885667606694 57.2071593728504 106.84357729794169
71.0 -254.36468582993803 -112.99314961344582 -53.66382052548932 18.95668851809189 56.39355477564777 104.38102987477298 -254.36468582993803 -73.36493468513235 36.66451935963339 43.83936845881218 56.39355477564777 104.38102987477298 -260.2773254893059 -114.2054235230291 -54.868924389064496 19.215905319205266 57.11159994061451 106.63089698842182 -260.2773254893059 -73.43871558096141 36.51835795679576 44.0579932340484 57.111599940614525 106.6308969884218
72.0 -254.23717470751637 -112.86910401573499 -53.569266577563106 18.91806996401137 56.311859299092056 104.16459899629304 -254.23717470751637 -73.31877470813285 36.64260808626517 43.767790228069025 56.311859299092056 104.16459899629304 -260.1500258660687 -114.07536765651541 -54.77080835230061 19.17403229801635 57.01982506389333 106.42782664444894 -260.15002586606875 -73.38702616503568 36.49272731151407 43.97735183280203 57.01982506389334 106.42782664444894
73.0 -254.11685682611267 -112.7519299125024 -53.479869434443714 18.88156316398123 56.23465845712877 103.95990969633846 -254.11685682611267 -73.27524662007937 36.62194273910742 43.70018069852196 56.23465845712877 103.95990969633846 -260.0283708521542 -113.95075958168728 -54.67665070603154 19.13371145048725 56.93165530896843 106.23386283267942 -260.0283708521542 -73.33763474930092 36.4682286092722 43.89981123793465 56.93165530896844 106.23386283267939
74.0 -254.0033248858171 -112.64124661190075 -53.395346962982536 18.847057358704863 56.16170683295126 103.7662946117896 -254.0033248858171 -73.23419568848024 36.6024560255997 43.636323257515016 56.16170683295126 103.7662946117896 -259.9120631585255 -113.83132939089528 -54.586265982054805 19.09487603278026 56.846928073968634 106.04852218136043 -259.9120631585255 -73.29041861544997 36.44480139733495 43.82523035522342 56.84692807396866 106.04852218136041
75.0 -253.89618656276625 -112.53669144973577 -53.31544792524239 18.814451499737185 56.09276800923965 103.58317594893876 -253.89618656276625 -73.19547367701091 36.58406832094151 43.57601736344686 56.09276800923965 103.58317594893876 -259.8008175977872 -113.7168187800837 -54.49948212033034 19.057462752083563 56.76548740939555 105.87137780184074 -259.8008175977872 -73.2452588690559 36.42238517943585 43.75347551711938 56.76548740939556 105.87137780184072
76.0 -253.79507556149673 -112.43792984389609 -53.23992179952158 18.783636184544417 56.0276245610159 103.41003094271292 -253.79507556149673 -73.15894940271883 36.56671733793288 43.51905932680849 56.0276245610159 103.41003094271292 -259.69437044257666 -113.6069918682942 -54.41613674278774 19.021407730368914 56.68718039548791 105.70200145229492 -259.69437044257666 -73.20205191832397 36.40092249112287 43.68441627400351 56.68718039548792 105.70200145229491
77.0 -253.69965156279812 -112.34464168218797 -53.16852580927762 18.754511484039444 55.96607295764171 103.24631220664179 -253.69965156279812 -73.12449567558207 36.55035004725476 43.46526057594722 55.96607295764171 103.24631220664179 -259.59247470500395 -113.5016201003799 -54.336073316795556 18.986652077181475 56.61187142569371 105.54000967969597 -259.59247470500395 -73.16069453049073 36.3803620772023 43.61793096426825 56.61187142569372 105.54000967969596
78.0 -253.60958803220092 -112.25652139221658 -53.101039767278216 18.726987039061314 55.90791320981397 103.09149476757298 -253.60958803220092 -73.09198986143015 36.53490660524516 43.4144474405884 55.90791320981397 103.09149476757298 -259.49489262321595 -113.40048830281086 -54.259135600217796 18.953143278674588 56.539428571126955 105.38504022642083 -259.49489262321595 -73.12109042615837 36.36066379378044 43.55390798928885 56.539428571126976 105.38504022642081
79.0 -253.52457947412077 -112.17328536831982 -53.03725589444272 18.700980020219173 55.85295891735829 102.9451125260168 -253.52457947412077 -73.06132177734148 36.52032989777092 43.36645872675305 55.85295891735829 102.9451125260168 -259.4014056612001 -113.30339786815281 -54.18516674544595 18.92082780916568 56.46971942911425 105.23671994623884 -259.4014056612001 -73.08315390833378 36.34179886314685 43.49223779116901 56.469719429114264 105.23671994623882
80.0 -253.44434124919997 -112.09466426296667 -52.97697127162731 18.676404915451382 55.80103665052935 102.80673925312057 -253.44434124919997 -73.03238644695274 36.50657244013195 43.32113475461642 55.80103665052935 102.80673925312057 -259.3118055806104 -113.21015511321406 -54.114044252357424 18.889655051650195 56.40261375945114 105.09469735368509 -259.3118055806104 -73.0467982794987 36.32371320597738 43.43281672260036 56.40261375945115 105.09469735368509
81.0 -253.3686010169071 -112.02040093712249 -52.91999187836617 18.653181246703667 55.75198155498522 102.67592440885285 -253.3686010169071 -73.00508248979878 36.493591475708676 43.278325175947465 55.75198155498522 102.67592440885285 -259.2258989112176 -113.12057920426474 -54.04564265779237 18.85957879858142 56.3380057351132 104.9586951146131 -259.2258989112176 -73.0119443234618 36.30636530763014 43.37554833778601 56.33800573511322 104.9586951146131
82.0 -253.29710355273798 -111.95025764562627 -52.866142875690144 18.63123609557137 55.70563343024378 102.55225247358624 -253.29710355273798 -72.9793197534858 36.481337713609584 43.23789137749657 55.70563343024378 102.55225247358624 -259.14350295741366 -113.03450160127888 -53.979835159695874 18.830552607244858 56.27578921636878 104.82841406361882 -259.14350295741366 -72.97852005571954 36.28972396543809 43.320338552686096 56.27578921636879 104.82841406361882
83.0 -253.22961049593872 -111.88400893756786 -52.815254374579965 18.61050244066692 55.661844178044234 102.43534750836453 -253.22961049593872 -72.95501259533445 36.46976921264455 43.19970451893938 55.661844178044234 102.43534750836453 -259.06444306081937 -112.95175823337492 -53.91650474668854 18.8025322830819 56.21585723596111 104.70355861691354 -259.06444306081937 -72.94645301985597 36.273756324237816 43.26709807292836 56.215857235961124 104.70355861691354
84.0 -253.16589431848905 -111.8214373203453 -52.76716260903897 18.590913045527603 55.620475185408495 102.3248597479118 -253.16589431848905 -72.9320759180939 36.45884952971277 43.163638892354825 55.620475185408495 102.3248597479118 -258.9885597422238 -112.87219667042488 -53.855546716661514 18.775478766517438 56.15810600351579 104.58388034947743 -258.9885597422238 -72.91567791192466 36.258424812166766 43.21574535753902 56.15810600351581 104.58388034947743
85.0 -253.10574299026797 -111.76233249118684 -52.7217144658782 18.572403127358122 55.581392442837306 102.22042466326211 -253.10574299026797 -72.91042476652908 36.448542409235785 43.12957453504684 55.581392442837306 102.22042466326211 -258.9156996949594 -112.79567348936841 -53.79685621687302 18.7493530183991 56.10244817489772 104.46913314407036 -258.9156996949594 -72.88613414239408 36.24369947945485 43.16620104042712 56.10244817489774 104.46913314407036
86.0 -253.04895817001736 -111.70650160541791 -52.678768563003395 18.554913945959687 55.54446930395822 102.12171240873909 -253.04895817001736 -72.88998501806147 36.438810070126614 43.097400823755976 55.54446930395822 102.12171240873909 -258.84571608612214 -112.72204950074173 -53.74033253854479 18.72411743583008 56.04879534287274 104.359066369473 -258.84571608612214 -72.85776117854768 36.229553159531704 43.11838923600584 56.048795342872765 104.359066369473
87.0 -252.99534887400029 -111.65377085149343 -52.63818758728866 18.538391126684598 55.509587659221914 102.02842042218047 -252.99534887400029 -72.870695307164 36.429620568202346 43.067014541721356 55.509587659221914 102.02842042218047 -258.77847410177435 -112.65119558870472 -53.68588309743414 18.69973677859982 55.997059569445994 104.25345616472987 -258.77847410177435 -72.83050479344848 36.21595695274259 43.07223809141948 55.99705956944602 104.25345616472987
88.0 -252.94473119282205 -111.6039680234197 -52.59984027747192 18.52278168287998 55.47663621380409 101.94026206148237 -252.94473119282205 -72.85248980821233 36.42094520846745 43.03831653436786 55.47663621380409 101.94026206148237 -258.71384357927286 -112.58298756452758 -53.63341878554707 18.67617596954556 55.94715638406754 104.15210600150175 -258.71384357927286 -72.80431191633001 36.202884654466175 43.02767770268793 55.947156384067554 104.15210600150175
89.0 -252.89693644000448 -111.55692802062539 -52.56360717077131 18.508033789682024 55.445507289318016 101.85694565795052 -252.89693644000448 -72.83530407352275 36.41275203782362 43.01121131452608 55.445507289318016 101.85694565795052 -258.6517010803515 -112.51730463974135 -53.58285365324992 18.65340006170227 55.89901454700762 104.05481240796495 -258.6517010803515 -72.77912923419548 36.190312727720006 42.98463994301938 55.899014547007646 104.05481240796495
90.0 -252.85181107158735 -111.51249478109146 -52.529373811362554 18.494100289605605 55.416100449078286 101.77820829385722 -252.85181107158735 -72.81907729415198 36.40501244519159 42.985610663113576 55.416100449078286 101.77820829385722 -258.5919321231033 -112.45403646083443 -53.53410646678283 18.631381304130706 55.85256142904114 103.96137996661489 -258.5919321231033 -72.7549107384586 36.178218361238876 42.943065996871134 55.85256142904116 103.96137996661493
91.0 -252.80920454235144 -111.4705290279395 -52.497029310651875 18.480937284908443 55.388321159047415 101.70380696253847 -252.80920454235144 -72.80376044117803 36.39770220685417 42.96143198953455 55.388321159047415 101.70380696253847 -258.534427246965 -112.39308106755091 -53.487101180009574 18.610088090190096 55.80772563692755 103.87163868449204 -258.534427246965 -72.73161575009439 36.166578672489635 42.902894505500505 55.80772563692757 103.87163868449205
92.0 -252.76897270332296 -111.43089430924223 -52.46646613978691 18.468502813467886 55.362080769790985 101.63350717998325 -252.76897270332296 -72.78930237600649 36.39080127353885 42.93859680416028 55.362080769790985 101.63350717998325 -258.4790840384972 -112.33433938140207 -53.44176416444579 18.58949225878578 55.76443910637709 103.78541630237476 -258.4790840384972 -72.70920350438844 36.15537327635545 42.864069079905434 55.764439106377104 103.78541630237477
93.0 -252.730981922193 -111.39345996200609 -52.43758670958799 18.456755535596088 55.337292687361604 101.56707753204911 -252.730981922193 -72.77565311018388 36.384286436595964 42.91702921133194 55.337292687361604 101.56707753204911 -258.42580731186456 -112.27771045838892 -53.39802483769783 18.569566564689268 55.722641546354026 103.70254186804603 -258.42580731186456 -72.68762851489076 36.144583360378256 42.82653538227648 55.722641546354055 103.70254186804605
94.0 -252.6951097156773 -111.35810118262363 -52.41030215760163 18.4456576700521 55.313877211146725 101.50430781029087 -252.6951097156773 -72.76276412388204 36.37813221221312 42.89665891088436 55.313877211146725 101.50430781029087 -258.3745031060372 -112.22310441981 -53.355817325647365 18.55028445286911 55.6822718283614 103.62286741503094 -258.3745031060372 -72.66685386665506 36.13418970617402 42.79024115106716 55.68227182836142 103.62286741503097
95.0 -252.6612369881741 -111.3247056168267 -52.38452461389044 18.435173928718132 55.291759130147334 101.44500288298637 -252.6612369881741 -72.75059534700179 36.37231860533372 42.877419969997824 55.291759130147334 101.44500288298637 -258.32508310432513 -112.17043794839104 -53.3150784399878 18.531620727647564 55.643269741345385 103.54625277057592 -258.32508310432513 -72.64684680299621 36.124174539677526 42.755136781447426 55.64326974134541 103.54625277057598
96.0 -252.62924996235134 -111.29316538669013 -52.36016991982426 18.42527093047073 55.27086577648639 101.38897243770987 -252.62924996235134 -72.73910722196753 36.36682790599895 42.85925009061342 55.27086577648639 101.38897243770987 -258.2774643630669 -112.11963064130728 -53.275747381892124 18.513551327818746 55.60557865312338 103.47255774274188 -258.2774643630669 -72.62757505836942 36.11452160838601 42.72117502553437 55.605578653123395 103.4725577427419
97.0 -252.59904258810843 -111.26337703230753 -52.33715854901837 18.415915817374295 55.2511293278363 101.3360338277473 -252.59904258810843 -72.72826085398779 36.36164336374233 42.842089015145106 55.2511293278363 101.3360338277473 -258.2315677148121 -112.07060026968018 -53.23776712607102 18.496053222819288 55.56914909296381 103.40165070998009 -258.2315677148121 -72.60900204535467 36.10521453918464 42.688310846941604 55.56914909296383 103.40165070998012
98.0 -252.57051747035553 -111.23524173082441 -52.31541894155088 18.407078343378068 55.232486602212724 101.28601830663146 -252.57051747035553 -72.71801843357629 36.356745297426905 42.82588071368238 55.232486602212724 101.28601830663146 -258.1873189113471 -112.02327310198015 -53.20108439013707 18.479106521579585 55.53393053432969 103.33341267827711 -258.1873189113471 -72.5910977525886 36.096236671328484 42.65650352007339 55.533930534329706 103.33341267827716
99.0 -252.54358035380108 -111.20866851082529 -52.294881197153245 18.398730209802483 55.21487842309824 101.23876738984963 -252.54358035380108 -72.7083467769922 36.352117549009144 42.810572582637036 55.21487842309824 101.23876738984963 -258.14464769216767 -111.97758045552577 -53.16564680505731 18.462693950295478 55.49987376896397 103.26772414290707 -258.14464769216767 -72.57383525768694 36.087573785934055 42.62571603931618 55.49987376896399 103.2677241429071
